timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773808849895,3397,HTTP Request,200,OK,Thread Group 1-73,text,true,,97817,272,38,38,https://karaokeivan.com/index.php/login/,315,0,160
1773808849895,315,HTTP Request-0,301,Moved Permanently,Thread Group 1-73,text,true,,1220,136,38,38,http://karaokeivan.com/index.php/login/,315,0,160
1773808850212,3080,HTTP Request-1,200,OK,Thread Group 1-73,text,true,,96597,136,38,38,https://karaokeivan.com/index.php/login/,2515,0,360
1773808847007,6331,HTTP Request,200,OK,Thread Group 1-44,text,true,,97811,272,37,37,https://karaokeivan.com/index.php/login/,343,0,173
1773808847007,343,HTTP Request-0,301,Moved Permanently,Thread Group 1-44,text,true,,1220,136,37,37,http://karaokeivan.com/index.php/login/,343,0,173
1773808847351,5987,HTTP Request-1,200,OK,Thread Group 1-44,text,true,,96591,136,37,37,https://karaokeivan.com/index.php/login/,5617,0,317
1773808846521,6863,HTTP Request,200,OK,Thread Group 1-39,text,true,,97811,272,36,36,https://karaokeivan.com/index.php/login/,339,0,164
1773808846521,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,1220,136,36,36,http://karaokeivan.com/index.php/login/,339,0,164
1773808846860,6524,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,96591,136,36,36,https://karaokeivan.com/index.php/login/,6134,0,331
1773808850992,2421,HTTP Request,200,OK,Thread Group 1-84,text,true,,97810,272,35,35,https://karaokeivan.com/index.php/login/,317,0,152
1773808850992,317,HTTP Request-0,301,Moved Permanently,Thread Group 1-84,text,true,,1220,136,35,35,http://karaokeivan.com/index.php/login/,317,0,152
1773808851311,2102,HTTP Request-1,200,OK,Thread Group 1-84,text,true,,96590,136,35,35,https://karaokeivan.com/index.php/login/,1678,0,363
1773808846618,6853,HTTP Request,200,OK,Thread Group 1-40,text,true,,97819,272,34,34,https://karaokeivan.com/index.php/login/,327,0,162
1773808846618,327,HTTP Request-0,301,Moved Permanently,Thread Group 1-40,text,true,,1221,136,34,34,http://karaokeivan.com/index.php/login/,327,0,162
1773808846947,6524,HTTP Request-1,200,OK,Thread Group 1-40,text,true,,96598,136,34,34,https://karaokeivan.com/index.php/login/,5972,0,324
1773808849295,4350,HTTP Request,200,OK,Thread Group 1-67,text,true,,97817,272,33,33,https://karaokeivan.com/index.php/login/,347,0,174
1773808849295,347,HTTP Request-0,301,Moved Permanently,Thread Group 1-67,text,true,,1220,136,33,33,http://karaokeivan.com/index.php/login/,347,0,174
1773808849642,4003,HTTP Request-1,200,OK,Thread Group 1-67,text,true,,96597,136,33,33,https://karaokeivan.com/index.php/login/,3469,0,327
1773808847404,6380,HTTP Request,200,OK,Thread Group 1-48,text,true,,97817,272,32,32,https://karaokeivan.com/index.php/login/,346,0,169
1773808847404,346,HTTP Request-0,301,Moved Permanently,Thread Group 1-48,text,true,,1220,136,32,32,http://karaokeivan.com/index.php/login/,346,0,169
1773808847752,6032,HTTP Request-1,200,OK,Thread Group 1-48,text,true,,96597,136,32,32,https://karaokeivan.com/index.php/login/,5482,0,333
1773808851999,1887,HTTP Request,200,OK,Thread Group 1-94,text,true,,97817,272,31,31,https://karaokeivan.com/index.php/login/,312,0,156
1773808851999,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-94,text,true,,1220,136,31,31,http://karaokeivan.com/index.php/login/,312,0,156
1773808852312,1574,HTTP Request-1,200,OK,Thread Group 1-94,text,true,,96597,136,31,31,https://karaokeivan.com/index.php/login/,1002,0,353
1773808850501,3434,HTTP Request,200,OK,Thread Group 1-79,text,true,,97811,272,30,30,https://karaokeivan.com/index.php/login/,338,0,172
1773808850501,338,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,1220,136,30,30,http://karaokeivan.com/index.php/login/,338,0,172
1773808850838,3097,HTTP Request-1,200,OK,Thread Group 1-79,text,true,,96591,136,30,30,https://karaokeivan.com/index.php/login/,2675,0,355
1773808851394,2840,HTTP Request,200,OK,Thread Group 1-88,text,true,,97811,272,29,29,https://karaokeivan.com/index.php/login/,337,0,169
1773808851394,337,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,1221,136,29,29,http://karaokeivan.com/index.php/login/,337,0,169
1773808851732,2502,HTTP Request-1,200,OK,Thread Group 1-88,text,true,,96590,136,29,29,https://karaokeivan.com/index.php/login/,2126,0,325
1773808849997,4340,HTTP Request,200,OK,Thread Group 1-74,text,true,,97810,272,28,28,https://karaokeivan.com/index.php/login/,308,0,156
1773808849997,308,HTTP Request-0,301,Moved Permanently,Thread Group 1-74,text,true,,1220,136,28,28,http://karaokeivan.com/index.php/login/,308,0,156
1773808850306,4031,HTTP Request-1,200,OK,Thread Group 1-74,text,true,,96590,136,28,28,https://karaokeivan.com/index.php/login/,3632,0,333
1773808851095,3303,HTTP Request,200,OK,Thread Group 1-85,text,true,,97811,272,27,27,https://karaokeivan.com/index.php/login/,306,0,152
1773808851095,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-85,text,true,,1220,136,27,27,http://karaokeivan.com/index.php/login/,306,0,152
1773808851403,2995,HTTP Request-1,200,OK,Thread Group 1-85,text,true,,96591,136,27,27,https://karaokeivan.com/index.php/login/,2620,0,315
1773808848508,5913,HTTP Request,200,OK,Thread Group 1-59,text,true,,97810,272,27,27,https://karaokeivan.com/index.php/login/,315,0,159
1773808848508,315,HTTP Request-0,301,Moved Permanently,Thread Group 1-59,text,true,,1220,136,27,27,http://karaokeivan.com/index.php/login/,315,0,159
1773808848824,5597,HTTP Request-1,200,OK,Thread Group 1-59,text,true,,96590,136,27,27,https://karaokeivan.com/index.php/login/,5177,0,360
1773808847604,6852,HTTP Request,200,OK,Thread Group 1-50,text,true,,97818,272,25,25,https://karaokeivan.com/index.php/login/,346,0,174
1773808847604,346,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,text,true,,1220,136,25,25,http://karaokeivan.com/index.php/login/,346,0,174
1773808847951,6505,HTTP Request-1,200,OK,Thread Group 1-50,text,true,,96598,136,25,25,https://karaokeivan.com/index.php/login/,5970,0,332
1773808851493,3389,HTTP Request,200,OK,Thread Group 1-89,text,true,,97811,272,24,24,https://karaokeivan.com/index.php/login/,312,0,157
1773808851493,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-89,text,true,,1221,136,24,24,http://karaokeivan.com/index.php/login/,312,0,157
1773808851806,3076,HTTP Request-1,200,OK,Thread Group 1-89,text,true,,96590,136,24,24,https://karaokeivan.com/index.php/login/,2671,0,350
1773808849595,5321,HTTP Request,200,OK,Thread Group 1-70,text,true,,97817,272,23,23,https://karaokeivan.com/index.php/login/,309,0,151
1773808849595,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-70,text,true,,1220,136,23,23,http://karaokeivan.com/index.php/login/,309,0,151
1773808849905,5011,HTTP Request-1,200,OK,Thread Group 1-70,text,true,,96597,136,23,23,https://karaokeivan.com/index.php/login/,4466,0,329
1773808850094,4834,HTTP Request,200,OK,Thread Group 1-75,text,true,,97817,272,22,22,https://karaokeivan.com/index.php/login/,308,0,155
1773808850094,308,HTTP Request-0,301,Moved Permanently,Thread Group 1-75,text,true,,1220,136,22,22,http://karaokeivan.com/index.php/login/,308,0,155
1773808850404,4524,HTTP Request-1,200,OK,Thread Group 1-75,text,true,,96597,136,22,22,https://karaokeivan.com/index.php/login/,3980,0,340
1773808852103,2910,HTTP Request,200,OK,Thread Group 1-95,text,true,,97819,272,21,21,https://karaokeivan.com/index.php/login/,337,0,168
1773808852103,337,HTTP Request-0,301,Moved Permanently,Thread Group 1-95,text,true,,1221,136,21,21,http://karaokeivan.com/index.php/login/,337,0,168
1773808852441,2572,HTTP Request-1,200,OK,Thread Group 1-95,text,true,,96598,136,21,21,https://karaokeivan.com/index.php/login/,2004,0,347
1773808848226,6911,HTTP Request,200,OK,Thread Group 1-56,text,true,,97812,272,20,20,https://karaokeivan.com/index.php/login/,320,0,164
1773808848226,320,HTTP Request-0,301,Moved Permanently,Thread Group 1-56,text,true,,1221,136,20,20,http://karaokeivan.com/index.php/login/,320,0,164
1773808848547,6590,HTTP Request-1,200,OK,Thread Group 1-56,text,true,,96591,136,20,20,https://karaokeivan.com/index.php/login/,6175,0,353
1773808852494,2847,HTTP Request,200,OK,Thread Group 1-99,text,true,,97810,272,19,19,https://karaokeivan.com/index.php/login/,335,0,169
1773808852494,335,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,1220,136,19,19,http://karaokeivan.com/index.php/login/,335,0,169
1773808852829,2512,HTTP Request-1,200,OK,Thread Group 1-99,text,true,,96590,136,19,19,https://karaokeivan.com/index.php/login/,2135,0,335
1773808851594,3892,HTTP Request,200,OK,Thread Group 1-90,text,true,,97811,272,18,18,https://karaokeivan.com/index.php/login/,307,0,150
1773808851594,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-90,text,true,,1221,136,18,18,http://karaokeivan.com/index.php/login/,307,0,150
1773808851901,3585,HTTP Request-1,200,OK,Thread Group 1-90,text,true,,96590,136,18,18,https://karaokeivan.com/index.php/login/,3170,0,347
1773808848605,6927,HTTP Request,200,OK,Thread Group 1-60,text,true,,97812,272,17,17,https://karaokeivan.com/index.php/login/,338,0,168
1773808848605,338,HTTP Request-0,301,Moved Permanently,Thread Group 1-60,text,true,,1221,136,17,17,http://karaokeivan.com/index.php/login/,338,0,168
1773808848944,6588,HTTP Request-1,200,OK,Thread Group 1-60,text,true,,96591,136,17,17,https://karaokeivan.com/index.php/login/,6179,0,352
1773808848705,6827,HTTP Request,200,OK,Thread Group 1-61,text,true,,97811,272,17,17,https://karaokeivan.com/index.php/login/,306,0,150
1773808848705,306,HTTP Request-0,301,Moved Permanently,Thread Group 1-61,text,true,,1220,136,17,17,http://karaokeivan.com/index.php/login/,306,0,150
1773808849012,6520,HTTP Request-1,200,OK,Thread Group 1-61,text,true,,96591,136,17,17,https://karaokeivan.com/index.php/login/,6133,0,320
1773808852606,2940,HTTP Request,200,OK,Thread Group 1-100,text,true,,97810,272,15,15,https://karaokeivan.com/index.php/login/,342,0,169
1773808852606,342,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,1220,136,15,15,http://karaokeivan.com/index.php/login/,342,0,169
1773808852949,2597,HTTP Request-1,200,OK,Thread Group 1-100,text,true,,96590,136,15,15,https://karaokeivan.com/index.php/login/,2176,0,357
1773808851698,4326,HTTP Request,200,OK,Thread Group 1-91,text,true,,97811,272,14,14,https://karaokeivan.com/index.php/login/,311,0,151
1773808851698,311,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,1221,136,14,14,http://karaokeivan.com/index.php/login/,311,0,151
1773808852010,4014,HTTP Request-1,200,OK,Thread Group 1-91,text,true,,96590,136,14,14,https://karaokeivan.com/index.php/login/,3628,0,320
1773808851194,4853,HTTP Request,200,OK,Thread Group 1-86,text,true,,97810,272,13,13,https://karaokeivan.com/index.php/login/,332,0,166
1773808851194,332,HTTP Request-0,301,Moved Permanently,Thread Group 1-86,text,true,,1220,136,13,13,http://karaokeivan.com/index.php/login/,332,0,166
1773808851527,4520,HTTP Request-1,200,OK,Thread Group 1-86,text,true,,96590,136,13,13,https://karaokeivan.com/index.php/login/,4137,0,328
1773808850595,5505,HTTP Request,200,OK,Thread Group 1-80,text,true,,97811,272,12,12,https://karaokeivan.com/index.php/login/,346,0,169
1773808850595,346,HTTP Request-0,301,Moved Permanently,Thread Group 1-80,text,true,,1220,136,12,12,http://karaokeivan.com/index.php/login/,346,0,169
1773808850941,5159,HTTP Request-1,200,OK,Thread Group 1-80,text,true,,96591,136,12,12,https://karaokeivan.com/index.php/login/,4720,0,387
1773808852303,3819,HTTP Request,200,OK,Thread Group 1-97,text,true,,97810,272,11,11,https://karaokeivan.com/index.php/login/,301,0,149
1773808852303,301,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,1220,136,11,11,http://karaokeivan.com/index.php/login/,301,0,149
1773808852605,3517,HTTP Request-1,200,OK,Thread Group 1-97,text,true,,96590,136,11,11,https://karaokeivan.com/index.php/login/,3131,0,325
1773808850198,6362,HTTP Request,200,OK,Thread Group 1-76,text,true,,97811,272,10,10,https://karaokeivan.com/index.php/login/,342,0,169
1773808850198,342,HTTP Request-0,301,Moved Permanently,Thread Group 1-76,text,true,,1221,136,10,10,http://karaokeivan.com/index.php/login/,342,0,169
1773808850541,6019,HTTP Request-1,200,OK,Thread Group 1-76,text,true,,96590,136,10,10,https://karaokeivan.com/index.php/login/,5647,0,336
1773808852206,4402,HTTP Request,200,OK,Thread Group 1-96,text,true,,97811,272,9,9,https://karaokeivan.com/index.php/login/,317,0,157
1773808852206,317,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,1220,136,9,9,http://karaokeivan.com/index.php/login/,317,0,157
1773808852524,4084,HTTP Request-1,200,OK,Thread Group 1-96,text,true,,96591,136,9,9,https://karaokeivan.com/index.php/login/,3673,0,356
1773808850695,5939,HTTP Request,200,OK,Thread Group 1-81,text,true,,97810,272,8,8,https://karaokeivan.com/index.php/login/,333,0,169
1773808850695,333,HTTP Request-0,301,Moved Permanently,Thread Group 1-81,text,true,,1220,136,8,8,http://karaokeivan.com/index.php/login/,333,0,169
1773808851028,5606,HTTP Request-1,200,OK,Thread Group 1-81,text,true,,96590,136,8,8,https://karaokeivan.com/index.php/login/,5180,0,358
1773808849710,6943,HTTP Request,200,OK,Thread Group 1-71,text,true,,97810,272,7,7,https://karaokeivan.com/index.php/login/,336,0,166
1773808849710,336,HTTP Request-0,301,Moved Permanently,Thread Group 1-71,text,true,,1220,136,7,7,http://karaokeivan.com/index.php/login/,336,0,166
1773808850047,6606,HTTP Request-1,200,OK,Thread Group 1-71,text,true,,96590,136,7,7,https://karaokeivan.com/index.php/login/,6187,0,358
1773808850794,6352,HTTP Request,200,OK,Thread Group 1-82,text,true,,97812,272,6,6,https://karaokeivan.com/index.php/login/,336,0,165
1773808850794,336,HTTP Request-0,301,Moved Permanently,Thread Group 1-82,text,true,,1221,136,6,6,http://karaokeivan.com/index.php/login/,336,0,165
1773808851132,6014,HTTP Request-1,200,OK,Thread Group 1-82,text,true,,96591,136,6,6,https://karaokeivan.com/index.php/login/,5628,0,328
1773808850294,6876,HTTP Request,200,OK,Thread Group 1-77,text,true,,97810,272,5,5,https://karaokeivan.com/index.php/login/,309,0,154
1773808850294,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-77,text,true,,1220,136,5,5,http://karaokeivan.com/index.php/login/,309,0,154
1773808850604,6566,HTTP Request-1,200,OK,Thread Group 1-77,text,true,,96590,136,5,5,https://karaokeivan.com/index.php/login/,6160,0,345
1773808850405,6854,HTTP Request,200,OK,Thread Group 1-78,text,true,,97811,272,4,4,https://karaokeivan.com/index.php/login/,308,0,151
1773808850405,308,HTTP Request-0,301,Moved Permanently,Thread Group 1-78,text,true,,1220,136,4,4,http://karaokeivan.com/index.php/login/,308,0,151
1773808850716,6543,HTTP Request-1,200,OK,Thread Group 1-78,text,true,,96591,136,4,4,https://karaokeivan.com/index.php/login/,6153,0,325
1773808851793,5914,HTTP Request,200,OK,Thread Group 1-92,text,true,,97819,272,3,3,https://karaokeivan.com/index.php/login/,336,0,170
1773808851793,336,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,1221,136,3,3,http://karaokeivan.com/index.php/login/,336,0,170
1773808852130,5577,HTTP Request-1,200,OK,Thread Group 1-92,text,true,,96598,136,3,3,https://karaokeivan.com/index.php/login/,5045,0,323
1773808851897,6318,HTTP Request,200,OK,Thread Group 1-93,text,true,,97819,272,2,2,https://karaokeivan.com/index.php/login/,313,0,156
1773808851897,313,HTTP Request-0,301,Moved Permanently,Thread Group 1-93,text,true,,1221,136,2,2,http://karaokeivan.com/index.php/login/,313,0,156
1773808852211,6004,HTTP Request-1,200,OK,Thread Group 1-93,text,true,,96598,136,2,2,https://karaokeivan.com/index.php/login/,5471,0,329
1773808852395,6516,HTTP Request,200,OK,Thread Group 1-98,text,true,,97811,272,1,1,https://karaokeivan.com/index.php/login/,339,0,170
1773808852395,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,1220,136,1,1,http://karaokeivan.com/index.php/login/,339,0,170
1773808852736,6175,HTTP Request-1,200,OK,Thread Group 1-98,text,true,,96591,136,1,1,https://karaokeivan.com/index.php/login/,5675,0,355
1773809093238,1817,HTTP Request,200,OK,Thread Group 1-2,text,true,,97818,272,29,29,https://karaokeivan.com/index.php/login/,303,0,151
1773809093238,303,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,1221,136,29,29,http://karaokeivan.com/index.php/login/,303,0,151
1773809093542,1513,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,96597,136,29,29,https://karaokeivan.com/index.php/login/,978,0,326
1773809093434,1891,HTTP Request,200,OK,Thread Group 1-4,text,true,,97818,272,31,31,https://karaokeivan.com/index.php/login/,311,0,157
1773809093434,311,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,1221,136,31,31,http://karaokeivan.com/index.php/login/,311,0,157
1773809093746,1579,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,96597,136,31,31,https://karaokeivan.com/index.php/login/,1009,0,353
1773809093634,1843,HTTP Request,200,OK,Thread Group 1-6,text,true,,97811,272,32,32,https://karaokeivan.com/index.php/login/,316,0,163
1773809093634,316,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,1220,136,32,32,http://karaokeivan.com/index.php/login/,316,0,163
1773809093951,1526,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,96591,136,32,32,https://karaokeivan.com/index.php/login/,1135,0,333
1773809093142,2472,HTTP Request,200,OK,Thread Group 1-1,text,true,,97817,272,32,32,https://karaokeivan.com/index.php/login/,394,0,243
1773809093142,394,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,1220,136,32,32,http://karaokeivan.com/index.php/login/,394,0,243
1773809093537,2077,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,96597,136,32,32,https://karaokeivan.com/index.php/login/,1500,0,350
1773809093834,1811,HTTP Request,200,OK,Thread Group 1-8,text,true,,97817,272,31,31,https://karaokeivan.com/index.php/login/,313,0,157
1773809093834,313,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,1220,136,31,31,http://karaokeivan.com/index.php/login/,313,0,157
1773809094148,1497,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,96597,136,31,31,https://karaokeivan.com/index.php/login/,954,0,313
1773809094036,1852,HTTP Request,200,OK,Thread Group 1-10,text,true,,97810,272,33,33,https://karaokeivan.com/index.php/login/,355,0,176
1773809094036,355,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,1220,136,33,33,http://karaokeivan.com/index.php/login/,355,0,176
1773809094392,1496,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,96590,136,33,33,https://karaokeivan.com/index.php/login/,1113,0,316
1773809094161,1841,HTTP Request,200,OK,Thread Group 1-11,text,true,,97811,272,33,33,https://karaokeivan.com/index.php/login/,338,0,169
1773809094161,338,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,1220,136,33,33,http://karaokeivan.com/index.php/login/,338,0,169
1773809094499,1503,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,96591,136,33,33,https://karaokeivan.com/index.php/login/,1126,0,317
1773809093346,2899,HTTP Request,200,OK,Thread Group 1-3,text,true,,97810,272,34,34,https://karaokeivan.com/index.php/login/,312,0,156
1773809093346,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,1220,136,34,34,http://karaokeivan.com/index.php/login/,312,0,156
1773809093660,2585,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,96590,136,34,34,https://karaokeivan.com/index.php/login/,2172,0,358
1773809094543,1838,HTTP Request,200,OK,Thread Group 1-15,text,true,,97817,272,35,35,https://karaokeivan.com/index.php/login/,301,0,152
1773809094543,301,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,1220,136,35,35,http://karaokeivan.com/index.php/login/,301,0,152
1773809094844,1537,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,96597,136,35,35,https://karaokeivan.com/index.php/login/,992,0,332
1773809093735,2830,HTTP Request,200,OK,Thread Group 1-7,text,true,,97818,272,36,36,https://karaokeivan.com/index.php/login/,330,0,166
1773809093735,330,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,1220,136,36,36,http://karaokeivan.com/index.php/login/,330,0,166
1773809094066,2499,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,96598,136,36,36,https://karaokeivan.com/index.php/login/,1968,0,325
1773809094842,1887,HTTP Request,200,OK,Thread Group 1-18,text,true,,97817,272,36,36,https://karaokeivan.com/index.php/login/,307,0,153
1773809094842,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,1220,136,36,36,http://karaokeivan.com/index.php/login/,307,0,153
1773809095151,1578,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,96597,136,36,36,https://karaokeivan.com/index.php/login/,1009,0,355
1773809094342,2412,HTTP Request,200,OK,Thread Group 1-13,text,true,,97817,272,35,35,https://karaokeivan.com/index.php/login/,344,0,178
1773809094342,344,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,1220,136,35,35,http://karaokeivan.com/index.php/login/,344,0,178
1773809094687,2067,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,96597,136,35,35,https://karaokeivan.com/index.php/login/,1502,0,349
1773809094238,2935,HTTP Request,200,OK,Thread Group 1-12,text,true,,97818,272,39,39,https://karaokeivan.com/index.php/login/,337,0,166
1773809094238,337,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,1220,136,39,39,http://karaokeivan.com/index.php/login/,337,0,166
1773809094575,2598,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,96598,136,39,39,https://karaokeivan.com/index.php/login/,2023,0,365
1773809095362,1882,HTTP Request,200,OK,Thread Group 1-23,text,true,,97817,272,38,38,https://karaokeivan.com/index.php/login/,307,0,152
1773809095362,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,1220,136,38,38,http://karaokeivan.com/index.php/login/,307,0,152
1773809095670,1574,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,96597,136,38,38,https://karaokeivan.com/index.php/login/,1006,0,351
1773809094442,2804,HTTP Request,200,OK,Thread Group 1-14,text,true,,97810,272,37,37,https://karaokeivan.com/index.php/login/,305,0,153
1773809094442,305,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,1220,136,37,37,http://karaokeivan.com/index.php/login/,305,0,153
1773809094748,2498,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,96590,136,37,37,https://karaokeivan.com/index.php/login/,2123,0,322
1773809095042,2311,HTTP Request,200,OK,Thread Group 1-20,text,true,,97817,272,37,37,https://karaokeivan.com/index.php/login/,313,0,154
1773809095042,313,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,1220,136,37,37,http://karaokeivan.com/index.php/login/,313,0,154
1773809095355,1998,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,96597,136,37,37,https://karaokeivan.com/index.php/login/,1463,0,326
1773809095858,1827,HTTP Request,200,OK,Thread Group 1-28,text,true,,97818,272,40,40,https://karaokeivan.com/index.php/login/,308,0,157
1773809095858,308,HTTP Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,1220,136,40,40,http://karaokeivan.com/index.php/login/,308,0,157
1773809096166,1519,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,96598,136,40,40,https://karaokeivan.com/index.php/login/,967,0,331
1773809094943,2812,HTTP Request,200,OK,Thread Group 1-19,text,true,,97810,272,40,40,https://karaokeivan.com/index.php/login/,315,0,157
1773809094943,315,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,1220,136,40,40,http://karaokeivan.com/index.php/login/,315,0,157
1773809095259,2496,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,96590,136,40,40,https://karaokeivan.com/index.php/login/,2128,0,324
1773809095960,1802,HTTP Request,200,OK,Thread Group 1-29,text,true,,97810,272,39,39,https://karaokeivan.com/index.php/login/,306,0,153
1773809095960,306,HTTP Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,1220,136,39,39,http://karaokeivan.com/index.php/login/,306,0,153
1773809096266,1496,HTTP Request-1,200,OK,Thread Group 1-29,text,true,,96590,136,39,39,https://karaokeivan.com/index.php/login/,1118,0,319
1773809095573,2403,HTTP Request,200,OK,Thread Group 1-25,text,true,,97810,272,40,40,https://karaokeivan.com/index.php/login/,310,0,154
1773809095573,310,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,1220,136,40,40,http://karaokeivan.com/index.php/login/,310,0,154
1773809095884,2092,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,96590,136,40,40,https://karaokeivan.com/index.php/login/,1669,0,353
1773809095474,2830,HTTP Request,200,OK,Thread Group 1-24,text,true,,97810,272,42,42,https://karaokeivan.com/index.php/login/,331,0,165
1773809095474,331,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,1220,136,42,42,http://karaokeivan.com/index.php/login/,331,0,165
1773809095806,2498,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,96590,136,42,42,https://karaokeivan.com/index.php/login/,2123,0,321
1773809093936,4413,HTTP Request,200,OK,Thread Group 1-9,text,true,,97817,272,41,41,https://karaokeivan.com/index.php/login/,334,0,166
1773809093936,334,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,1220,136,41,41,http://karaokeivan.com/index.php/login/,334,0,166
1773809094271,4078,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,96597,136,41,41,https://karaokeivan.com/index.php/login/,3504,0,348
1773809096456,1912,HTTP Request,200,OK,Thread Group 1-34,text,true,,97811,272,41,41,https://karaokeivan.com/index.php/login/,331,0,166
1773809096456,331,HTTP Request-0,301,Moved Permanently,Thread Group 1-34,text,true,,1220,136,41,41,http://karaokeivan.com/index.php/login/,331,0,166
1773809096788,1580,HTTP Request-1,200,OK,Thread Group 1-34,text,true,,96591,136,41,41,https://karaokeivan.com/index.php/login/,1159,0,347
1773809096655,1849,HTTP Request,200,OK,Thread Group 1-36,text,true,,97810,272,41,41,https://karaokeivan.com/index.php/login/,341,0,172
1773809096655,341,HTTP Request-0,301,Moved Permanently,Thread Group 1-36,text,true,,1220,136,41,41,http://karaokeivan.com/index.php/login/,341,0,172
1773809096997,1507,HTTP Request-1,200,OK,Thread Group 1-36,text,true,,96590,136,41,41,https://karaokeivan.com/index.php/login/,1121,0,314
1773809096954,1856,HTTP Request,200,OK,Thread Group 1-39,text,true,,97810,272,43,43,https://karaokeivan.com/index.php/login/,337,0,168
1773809096954,337,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,1220,136,43,43,http://karaokeivan.com/index.php/login/,337,0,168
1773809097292,1518,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,96590,136,43,43,https://karaokeivan.com/index.php/login/,1125,0,329
1773809096556,2289,HTTP Request,200,OK,Thread Group 1-35,text,true,,97810,272,42,42,https://karaokeivan.com/index.php/login/,312,0,156
1773809096556,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-35,text,true,,1220,136,42,42,http://karaokeivan.com/index.php/login/,312,0,156
1773809096868,1977,HTTP Request-1,200,OK,Thread Group 1-35,text,true,,96590,136,42,42,https://karaokeivan.com/index.php/login/,1615,0,318
1773809097056,1934,HTTP Request,200,OK,Thread Group 1-40,text,true,,97811,272,43,43,https://karaokeivan.com/index.php/login/,339,0,170
